areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000006,East of England,region,2021-10-04,4716
E12000006,East of England,region,2021-10-03,1241
E12000006,East of England,region,2021-10-02,1621
E12000006,East of England,region,2021-10-01,4333
E12000006,East of England,region,2021-09-30,5324
E12000006,East of England,region,2021-09-29,5305
E12000006,East of England,region,2021-09-28,5020
E12000006,East of England,region,2021-09-27,3127
E12000006,East of England,region,2021-09-26,736
E12000006,East of England,region,2021-09-25,1414
E12000006,East of England,region,2021-09-24,3070
E12000006,East of England,region,2021-09-23,2954
E12000006,East of England,region,2021-09-22,2494
E12000006,East of England,region,2021-09-21,2162
E12000006,East of England,region,2021-09-20,1604
E12000006,East of England,region,2021-09-19,1152
E12000006,East of England,region,2021-09-18,1496
E12000006,East of England,region,2021-09-17,1707
E12000006,East of England,region,2021-09-16,1835
E12000006,East of England,region,2021-09-15,2095
E12000006,East of England,region,2021-09-14,1766
E12000006,East of England,region,2021-09-13,1612
E12000006,East of England,region,2021-09-12,1340
E12000006,East of England,region,2021-09-11,2087
E12000006,East of England,region,2021-09-10,2470
E12000006,East of England,region,2021-09-09,2049
E12000006,East of England,region,2021-09-08,1883
E12000006,East of England,region,2021-09-07,1848
E12000006,East of England,region,2021-09-06,1543
E12000006,East of England,region,2021-09-05,1577
E12000006,East of England,region,2021-09-04,3282
E12000006,East of England,region,2021-09-03,3317
E12000006,East of England,region,2021-09-02,3175
E12000006,East of England,region,2021-09-01,3680
E12000006,East of England,region,2021-08-31,3980
E12000006,East of England,region,2021-08-30,1651
E12000006,East of England,region,2021-08-29,2410
E12000006,East of England,region,2021-08-28,3612
E12000006,East of England,region,2021-08-27,4612
E12000006,East of England,region,2021-08-26,5085
E12000006,East of England,region,2021-08-25,5435
E12000006,East of England,region,2021-08-24,5762
E12000006,East of England,region,2021-08-23,4225
E12000006,East of England,region,2021-08-22,4306
E12000006,East of England,region,2021-08-21,6033
E12000006,East of England,region,2021-08-20,6200
E12000006,East of England,region,2021-08-19,5449
E12000006,East of England,region,2021-08-18,5024
E12000006,East of England,region,2021-08-17,4097
E12000006,East of England,region,2021-08-16,3655
E12000006,East of England,region,2021-08-15,3013
E12000006,East of England,region,2021-08-14,3926
E12000006,East of England,region,2021-08-13,3227
E12000006,East of England,region,2021-08-12,4165
E12000006,East of England,region,2021-08-11,3612
E12000006,East of England,region,2021-08-10,2463
E12000006,East of England,region,2021-08-09,1955
E12000006,East of England,region,2021-08-08,1766
E12000006,East of England,region,2021-08-07,3269
E12000006,East of England,region,2021-08-06,2516
E12000006,East of England,region,2021-08-05,2578
E12000006,East of England,region,2021-08-04,2344
E12000006,East of England,region,2021-08-03,2235
E12000006,East of England,region,2021-08-02,2053
E12000006,East of England,region,2021-08-01,2118
E12000006,East of England,region,2021-07-31,3189
E12000006,East of England,region,2021-07-30,2954
E12000006,East of England,region,2021-07-29,3582
E12000006,East of England,region,2021-07-28,2856
E12000006,East of England,region,2021-07-27,2649
E12000006,East of England,region,2021-07-26,2464
E12000006,East of England,region,2021-07-25,2169
E12000006,East of England,region,2021-07-24,3529
E12000006,East of England,region,2021-07-23,3656
E12000006,East of England,region,2021-07-22,3485
E12000006,East of England,region,2021-07-21,3552
E12000006,East of England,region,2021-07-20,3407
E12000006,East of England,region,2021-07-19,2879
E12000006,East of England,region,2021-07-18,3050
E12000006,East of England,region,2021-07-17,5940
E12000006,East of England,region,2021-07-16,5472
E12000006,East of England,region,2021-07-15,5462
E12000006,East of England,region,2021-07-14,5429
E12000006,East of England,region,2021-07-13,5002
E12000006,East of England,region,2021-07-12,3584
E12000006,East of England,region,2021-07-11,3495
E12000006,East of England,region,2021-07-10,7939
E12000006,East of England,region,2021-07-09,8454
E12000006,East of England,region,2021-07-08,9145
E12000006,East of England,region,2021-07-07,9790
E12000006,East of England,region,2021-07-06,8166
E12000006,East of England,region,2021-07-05,4814
E12000006,East of England,region,2021-07-04,5156
E12000006,East of England,region,2021-07-03,11561
E12000006,East of England,region,2021-07-02,12397
E12000006,East of England,region,2021-07-01,14195
E12000006,East of England,region,2021-06-30,13517
E12000006,East of England,region,2021-06-29,11791
E12000006,East of England,region,2021-06-28,7848
E12000006,East of England,region,2021-06-27,13326
E12000006,East of England,region,2021-06-26,21622
E12000006,East of England,region,2021-06-25,20805
E12000006,East of England,region,2021-06-24,21181
E12000006,East of England,region,2021-06-23,22788
E12000006,East of England,region,2021-06-22,18521
E12000006,East of England,region,2021-06-21,13160
E12000006,East of England,region,2021-06-20,12696
E12000006,East of England,region,2021-06-19,22157
E12000006,East of England,region,2021-06-18,21285
E12000006,East of England,region,2021-06-17,22139
E12000006,East of England,region,2021-06-16,18543
E12000006,East of England,region,2021-06-15,13902
E12000006,East of England,region,2021-06-14,9265
E12000006,East of England,region,2021-06-13,8418
E12000006,East of England,region,2021-06-12,20610
E12000006,East of England,region,2021-06-11,22904
E12000006,East of England,region,2021-06-10,18689
E12000006,East of England,region,2021-06-09,16803
E12000006,East of England,region,2021-06-08,11630
E12000006,East of England,region,2021-06-07,8423
E12000006,East of England,region,2021-06-06,7781
E12000006,East of England,region,2021-06-05,16417
E12000006,East of England,region,2021-06-04,17645
E12000006,East of England,region,2021-06-03,20704
E12000006,East of England,region,2021-06-02,17412
E12000006,East of England,region,2021-06-01,8469
E12000006,East of England,region,2021-05-31,6269
E12000006,East of England,region,2021-05-30,9011
E12000006,East of England,region,2021-05-29,14132
E12000006,East of England,region,2021-05-28,17952
E12000006,East of England,region,2021-05-27,26687
E12000006,East of England,region,2021-05-26,26098
E12000006,East of England,region,2021-05-25,17777
E12000006,East of England,region,2021-05-24,8164
E12000006,East of England,region,2021-05-23,8087
E12000006,East of England,region,2021-05-22,17299
E12000006,East of England,region,2021-05-21,23150
E12000006,East of England,region,2021-05-20,29322
E12000006,East of England,region,2021-05-19,28538
E12000006,East of England,region,2021-05-18,16330
E12000006,East of England,region,2021-05-17,8318
E12000006,East of England,region,2021-05-16,12768
E12000006,East of England,region,2021-05-15,24176
E12000006,East of England,region,2021-05-14,23845
E12000006,East of England,region,2021-05-13,27128
E12000006,East of England,region,2021-05-12,21476
E12000006,East of England,region,2021-05-11,10342
E12000006,East of England,region,2021-05-10,6286
E12000006,East of England,region,2021-05-09,7476
E12000006,East of England,region,2021-05-08,12563
E12000006,East of England,region,2021-05-07,13324
E12000006,East of England,region,2021-05-06,12843
E12000006,East of England,region,2021-05-05,11147
E12000006,East of England,region,2021-05-04,11295
E12000006,East of England,region,2021-05-03,5817
E12000006,East of England,region,2021-05-02,7998
E12000006,East of England,region,2021-05-01,12787
E12000006,East of England,region,2021-04-30,15487
E12000006,East of England,region,2021-04-29,15982
E12000006,East of England,region,2021-04-28,12248
E12000006,East of England,region,2021-04-27,9652
E12000006,East of England,region,2021-04-26,9184
E12000006,East of England,region,2021-04-25,9111
E12000006,East of England,region,2021-04-24,18146
E12000006,East of England,region,2021-04-23,15081
E12000006,East of England,region,2021-04-22,12552
E12000006,East of England,region,2021-04-21,10024
E12000006,East of England,region,2021-04-20,9576
E12000006,East of England,region,2021-04-19,10411
E12000006,East of England,region,2021-04-18,7110
E12000006,East of England,region,2021-04-17,11199
E12000006,East of England,region,2021-04-16,11777
E12000006,East of England,region,2021-04-15,8459
E12000006,East of England,region,2021-04-14,8846
E12000006,East of England,region,2021-04-13,2326
E12000006,East of England,region,2021-04-12,2177
E12000006,East of England,region,2021-04-11,4056
E12000006,East of England,region,2021-04-10,6837
E12000006,East of England,region,2021-04-09,5116
E12000006,East of England,region,2021-04-08,3757
E12000006,East of England,region,2021-04-07,2860
E12000006,East of England,region,2021-04-06,3570
E12000006,East of England,region,2021-04-05,1433
E12000006,East of England,region,2021-04-04,2774
E12000006,East of England,region,2021-04-03,7265
E12000006,East of England,region,2021-04-02,7380
E12000006,East of England,region,2021-04-01,9759
E12000006,East of England,region,2021-03-31,20387
E12000006,East of England,region,2021-03-30,21855
E12000006,East of England,region,2021-03-29,22757
E12000006,East of England,region,2021-03-28,28671
E12000006,East of England,region,2021-03-27,55470
E12000006,East of England,region,2021-03-26,36174
E12000006,East of England,region,2021-03-25,33572
E12000006,East of England,region,2021-03-24,33441
E12000006,East of England,region,2021-03-23,33935
E12000006,East of England,region,2021-03-22,36246
E12000006,East of England,region,2021-03-21,36190
E12000006,East of England,region,2021-03-20,80130
E12000006,East of England,region,2021-03-19,63489
E12000006,East of England,region,2021-03-18,61034
E12000006,East of England,region,2021-03-17,46810
E12000006,East of England,region,2021-03-16,45757
E12000006,East of England,region,2021-03-15,44002
E12000006,East of England,region,2021-03-14,29309
E12000006,East of England,region,2021-03-13,51510
E12000006,East of England,region,2021-03-12,36255
E12000006,East of England,region,2021-03-11,12743
E12000006,East of England,region,2021-03-10,25537
E12000006,East of England,region,2021-03-09,16097
E12000006,East of England,region,2021-03-08,15517
E12000006,East of England,region,2021-03-07,13619
E12000006,East of England,region,2021-03-06,39699
E12000006,East of England,region,2021-03-05,44995
E12000006,East of England,region,2021-03-04,40638
E12000006,East of England,region,2021-03-03,27527
E12000006,East of England,region,2021-03-02,16899
E12000006,East of England,region,2021-03-01,12663
E12000006,East of England,region,2021-02-28,17207
E12000006,East of England,region,2021-02-27,36791
E12000006,East of England,region,2021-02-26,49668
E12000006,East of England,region,2021-02-25,48680
E12000006,East of England,region,2021-02-24,42100
E12000006,East of England,region,2021-02-23,30106
E12000006,East of England,region,2021-02-22,18194
E12000006,East of England,region,2021-02-21,12914
E12000006,East of England,region,2021-02-20,33517
E12000006,East of England,region,2021-02-19,32766
E12000006,East of England,region,2021-02-18,41513
E12000006,East of England,region,2021-02-17,45417
E12000006,East of England,region,2021-02-16,33893
E12000006,East of England,region,2021-02-15,18912
E12000006,East of England,region,2021-02-14,22228
E12000006,East of England,region,2021-02-13,49295
E12000006,East of England,region,2021-02-12,51751
E12000006,East of England,region,2021-02-11,42645
E12000006,East of England,region,2021-02-10,32717
E12000006,East of England,region,2021-02-09,33575
E12000006,East of England,region,2021-02-08,25869
E12000006,East of England,region,2021-02-07,28985
E12000006,East of England,region,2021-02-06,61017
E12000006,East of England,region,2021-02-05,40311
E12000006,East of England,region,2021-02-04,42187
E12000006,East of England,region,2021-02-03,39603
E12000006,East of England,region,2021-02-02,33365
E12000006,East of England,region,2021-02-01,31634
E12000006,East of England,region,2021-01-31,32862
E12000006,East of England,region,2021-01-30,51567
E12000006,East of England,region,2021-01-29,52728
E12000006,East of England,region,2021-01-28,36581
E12000006,East of England,region,2021-01-27,22774
E12000006,East of England,region,2021-01-26,25979
E12000006,East of England,region,2021-01-25,23682
E12000006,East of England,region,2021-01-24,31065
E12000006,East of England,region,2021-01-23,66974
E12000006,East of England,region,2021-01-22,62104
E12000006,East of England,region,2021-01-21,49966
E12000006,East of England,region,2021-01-20,49244
E12000006,East of England,region,2021-01-19,46141
E12000006,East of England,region,2021-01-18,19275
E12000006,East of England,region,2021-01-17,24944
E12000006,East of England,region,2021-01-16,45201
E12000006,East of England,region,2021-01-15,37133
E12000006,East of England,region,2021-01-14,27226
E12000006,East of England,region,2021-01-13,20008
E12000006,East of England,region,2021-01-12,14904
E12000006,East of England,region,2021-01-11,9604
E12000006,East of England,region,2021-01-10,8026
E12000006,East of England,region,2021-01-09,13371
E12000006,East of England,region,2021-01-08,17559
E12000006,East of England,region,2021-01-07,16794
E12000006,East of England,region,2021-01-06,9148
E12000006,East of England,region,2021-01-05,6415
E12000006,East of England,region,2021-01-04,3267
E12000006,East of England,region,2021-01-03,1531
E12000006,East of England,region,2021-01-02,1932
E12000006,East of England,region,2021-01-01,2731
E12000006,East of England,region,2020-12-31,7431
E12000006,East of England,region,2020-12-30,7838
E12000006,East of England,region,2020-12-29,3954
E12000006,East of England,region,2020-12-28,543
E12000006,East of England,region,2020-12-27,145
E12000006,East of England,region,2020-12-26,92
E12000006,East of England,region,2020-12-25,33
E12000006,East of England,region,2020-12-24,2055
E12000006,East of England,region,2020-12-23,4580
E12000006,East of England,region,2020-12-22,4188
E12000006,East of England,region,2020-12-21,4169
E12000006,East of England,region,2020-12-20,5965
E12000006,East of England,region,2020-12-19,7700
E12000006,East of England,region,2020-12-18,7377
E12000006,East of England,region,2020-12-17,11740
E12000006,East of England,region,2020-12-16,12739
E12000006,East of England,region,2020-12-15,9094
E12000006,East of England,region,2020-12-14,1678
E12000006,East of England,region,2020-12-13,1437
E12000006,East of England,region,2020-12-12,1184
E12000006,East of England,region,2020-12-11,1581
E12000006,East of England,region,2020-12-10,1655
E12000006,East of England,region,2020-12-09,1254
E12000006,East of England,region,2020-12-08,256
E12000007,London,region,2022-04-26,419
E12000007,London,region,2022-04-25,545
E12000007,London,region,2022-04-24,273
E12000007,London,region,2022-04-23,918
